# Renewables.ninja Solar PV (Point API) - 49.232, 11.462 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Berlin, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "local_time": "Europe/Berlin", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"local_time": true, "header": true, "lat": "49.2320082", "lon": "11.4619266", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-01-16 00:00,2015-01-16 01:00,0,0,0,0.405,0
2015-01-16 01:00,2015-01-16 02:00,0,0,0,0.195,0
2015-01-16 02:00,2015-01-16 03:00,0,0,0,0.055,0
2015-01-16 03:00,2015-01-16 04:00,0,0,0,-0.190,0
2015-01-16 04:00,2015-01-16 05:00,0,0,0,-0.578,0
2015-01-16 05:00,2015-01-16 06:00,0,0,0,-0.747,0
2015-01-16 06:00,2015-01-16 07:00,0,0,0,-0.450,0
2015-01-16 07:00,2015-01-16 08:00,0.005,0.009,0.006,0.109,0
2015-01-16 08:00,2015-01-16 09:00,0.076,0.053,0.042,1.570,0
2015-01-16 09:00,2015-01-16 10:00,0.093,0.026,0.087,2.542,0
2015-01-16 10:00,2015-01-16 11:00,0.173,0.057,0.139,3.404,0
2015-01-16 11:00,2015-01-16 12:00,0.221,0.092,0.154,4.217,0
2015-01-16 12:00,2015-01-16 13:00,0.402,0.314,0.127,4.711,0
2015-01-16 13:00,2015-01-16 14:00,0.106,0.019,0.110,4.896,0
2015-01-16 14:00,2015-01-16 15:00,0.058,0.011,0.066,4.168,0
2015-01-16 15:00,2015-01-16 16:00,0.024,0.017,0.022,2.941,0
2015-01-16 16:00,2015-01-16 17:00,0,0,0,2.548,0
2015-01-16 17:00,2015-01-16 18:00,0,0,0,2.465,0
2015-01-16 18:00,2015-01-16 19:00,0,0,0,2.611,0
2015-01-16 19:00,2015-01-16 20:00,0,0,0,2.709,0
2015-01-16 20:00,2015-01-16 21:00,0,0,0,2.326,0
2015-01-16 21:00,2015-01-16 22:00,0,0,0,1.993,0
2015-01-16 22:00,2015-01-16 23:00,0,0,0,1.845,0
2015-01-16 23:00,2015-01-17 00:00,0,0,0,1.741,0
2015-01-17 00:00,2015-01-17 01:00,0,0,0,1.497,0
2015-01-17 01:00,2015-01-17 02:00,0,0,0,1.133,0
2015-01-17 02:00,2015-01-17 03:00,0,0,0,0.817,0
2015-01-17 03:00,2015-01-17 04:00,0,0,0,0.738,0
2015-01-17 04:00,2015-01-17 05:00,0,0,0,0.729,0
2015-01-17 05:00,2015-01-17 06:00,0,0,0,0.810,0
2015-01-17 06:00,2015-01-17 07:00,0,0,0,0.883,0
2015-01-17 07:00,2015-01-17 08:00,0.033,0.043,0.007,0.980,0
2015-01-17 08:00,2015-01-17 09:00,0.079,0.066,0.033,1.449,0
2015-01-17 09:00,2015-01-17 10:00,0.058,0.005,0.072,2.043,0
2015-01-17 10:00,2015-01-17 11:00,0.081,0.003,0.097,2.707,0
2015-01-17 11:00,2015-01-17 12:00,0.061,0,0.080,3.178,0
2015-01-17 12:00,2015-01-17 13:00,0.059,0,0.078,3.366,0
2015-01-17 13:00,2015-01-17 14:00,0.033,0,0.049,3.126,0
2015-01-17 14:00,2015-01-17 15:00,0.023,0.002,0.035,2.298,0
2015-01-17 15:00,2015-01-17 16:00,0.017,0.010,0.021,1.054,0
2015-01-17 16:00,2015-01-17 17:00,0,0,0,0.739,0
2015-01-17 17:00,2015-01-17 18:00,0,0,0,0.630,0
2015-01-17 18:00,2015-01-17 19:00,0,0,0,0.467,0
2015-01-17 19:00,2015-01-17 20:00,0,0,0,0.232,0
2015-01-17 20:00,2015-01-17 21:00,0,0,0,0.017,0
2015-01-17 21:00,2015-01-17 22:00,0,0,0,-0.155,0
2015-01-17 22:00,2015-01-17 23:00,0,0,0,-0.448,0
2015-01-17 23:00,2015-01-18 00:00,0,0,0,-0.750,0
2015-01-18 00:00,2015-01-18 01:00,0,0,0,-1.056,0
2015-01-18 01:00,2015-01-18 02:00,0,0,0,-1.095,0
2015-01-18 02:00,2015-01-18 03:00,0,0,0,-1.145,0
2015-01-18 03:00,2015-01-18 04:00,0,0,0,-1.342,0
2015-01-18 04:00,2015-01-18 05:00,0,0,0,-1.702,0
2015-01-18 05:00,2015-01-18 06:00,0,0,0,-2.053,0
2015-01-18 06:00,2015-01-18 07:00,0,0,0,-2.328,0
2015-01-18 07:00,2015-01-18 08:00,0.016,0.022,0.007,-1.892,0
2015-01-18 08:00,2015-01-18 09:00,0.170,0.141,0.049,-0.720,0
2015-01-18 09:00,2015-01-18 10:00,0.240,0.158,0.105,1.148,0
2015-01-18 10:00,2015-01-18 11:00,0.187,0.067,0.142,2.133,0
2015-01-18 11:00,2015-01-18 12:00,0.274,0.132,0.168,2.871,0
2015-01-18 12:00,2015-01-18 13:00,0.148,0.034,0.136,3.234,0
2015-01-18 13:00,2015-01-18 14:00,0.046,0,0.064,3.118,0
2015-01-18 14:00,2015-01-18 15:00,0.030,0,0.046,2.252,0
2015-01-18 15:00,2015-01-18 16:00,0.005,0,0.014,-0.006,0
2015-01-18 16:00,2015-01-18 17:00,0,0,0,-1.042,0
2015-01-18 17:00,2015-01-18 18:00,0,0,0,-1.698,0
2015-01-18 18:00,2015-01-18 19:00,0,0,0,-2.012,0
2015-01-18 19:00,2015-01-18 20:00,0,0,0,-2.086,0
2015-01-18 20:00,2015-01-18 21:00,0,0,0,-2.027,0
2015-01-18 21:00,2015-01-18 22:00,0,0,0,-2.004,0
2015-01-18 22:00,2015-01-18 23:00,0,0,0,-2.073,0
2015-01-18 23:00,2015-01-19 00:00,0,0,0,-2.246,0
2015-01-19 00:00,2015-01-19 01:00,0,0,0,-2.456,0
2015-01-19 01:00,2015-01-19 02:00,0,0,0,-2.711,0
2015-01-19 02:00,2015-01-19 03:00,0,0,0,-2.979,0
2015-01-19 03:00,2015-01-19 04:00,0,0,0,-2.728,0
2015-01-19 04:00,2015-01-19 05:00,0,0,0,-2.280,0
2015-01-19 05:00,2015-01-19 06:00,0,0,0,-2.073,0
2015-01-19 06:00,2015-01-19 07:00,0,0,0,-2.116,0
2015-01-19 07:00,2015-01-19 08:00,0.006,0.009,0.007,-1.458,0
2015-01-19 08:00,2015-01-19 09:00,0.119,0.084,0.055,-0.240,0
2015-01-19 09:00,2015-01-19 10:00,0.130,0.048,0.103,1.023,0
2015-01-19 10:00,2015-01-19 11:00,0.102,0.006,0.117,1.994,0
2015-01-19 11:00,2015-01-19 12:00,0.123,0.011,0.133,2.653,0
2015-01-19 12:00,2015-01-19 13:00,0.210,0.078,0.155,2.945,0
2015-01-19 13:00,2015-01-19 14:00,0.316,0.212,0.132,2.731,0
2015-01-19 14:00,2015-01-19 15:00,0.288,0.226,0.086,1.066,0
2015-01-19 15:00,2015-01-19 16:00,0.053,0.039,0.031,-1.843,0
2015-01-19 16:00,2015-01-19 17:00,0,0,0,-2.882,0
2015-01-19 17:00,2015-01-19 18:00,0,0,0,-2.986,0
2015-01-19 18:00,2015-01-19 19:00,0,0,0,-2.964,0
2015-01-19 19:00,2015-01-19 20:00,0,0,0,-2.900,0
2015-01-19 20:00,2015-01-19 21:00,0,0,0,-2.934,0
2015-01-19 21:00,2015-01-19 22:00,0,0,0,-3.166,0
2015-01-19 22:00,2015-01-19 23:00,0,0,0,-3.378,0
2015-01-19 23:00,2015-01-20 00:00,0,0,0,-3.484,0
2015-01-20 00:00,2015-01-20 01:00,0,0,0,-3.419,0
2015-01-20 01:00,2015-01-20 02:00,0,0,0,-3.249,0
2015-01-20 02:00,2015-01-20 03:00,0,0,0,-2.973,0
2015-01-20 03:00,2015-01-20 04:00,0,0,0,-2.736,0
2015-01-20 04:00,2015-01-20 05:00,0,0,0,-2.587,0
2015-01-20 05:00,2015-01-20 06:00,0,0,0,-2.536,0
2015-01-20 06:00,2015-01-20 07:00,0,0,0,-2.486,0
2015-01-20 07:00,2015-01-20 08:00,0.002,0.002,0.007,-2.262,0
2015-01-20 08:00,2015-01-20 09:00,0.030,0.004,0.041,-1.695,0
2015-01-20 09:00,2015-01-20 10:00,0.084,0.012,0.091,-0.830,0
2015-01-20 10:00,2015-01-20 11:00,0.125,0.017,0.128,-0.040,0
2015-01-20 11:00,2015-01-20 12:00,0.113,0.013,0.120,0.463,0
2015-01-20 12:00,2015-01-20 13:00,0.130,0.016,0.134,0.618,0
2015-01-20 13:00,2015-01-20 14:00,0.118,0.023,0.115,0.583,0
2015-01-20 14:00,2015-01-20 15:00,0.073,0.022,0.070,0.184,0
2015-01-20 15:00,2015-01-20 16:00,0.025,0.012,0.027,-1.411,0
2015-01-20 16:00,2015-01-20 17:00,0,0,0,-2.063,0
2015-01-20 17:00,2015-01-20 18:00,0,0,0,-2.384,0
2015-01-20 18:00,2015-01-20 19:00,0,0,0,-2.631,0
2015-01-20 19:00,2015-01-20 20:00,0,0,0,-2.852,0
2015-01-20 20:00,2015-01-20 21:00,0,0,0,-2.996,0
2015-01-20 21:00,2015-01-20 22:00,0,0,0,-3.133,0
2015-01-20 22:00,2015-01-20 23:00,0,0,0,-3.187,0
2015-01-20 23:00,2015-01-21 00:00,0,0,0,-3.299,0
2015-01-21 00:00,2015-01-21 01:00,0,0,0,-3.460,0
2015-01-21 01:00,2015-01-21 02:00,0,0,0,-3.538,0
2015-01-21 02:00,2015-01-21 03:00,0,0,0,-3.482,0
2015-01-21 03:00,2015-01-21 04:00,0,0,0,-3.390,0
2015-01-21 04:00,2015-01-21 05:00,0,0,0,-3.420,0
2015-01-21 05:00,2015-01-21 06:00,0,0,0,-3.441,0
2015-01-21 06:00,2015-01-21 07:00,0,0,0,-3.447,0
2015-01-21 07:00,2015-01-21 08:00,0,0,0.005,-2.694,0
2015-01-21 08:00,2015-01-21 09:00,0.037,0.005,0.048,-0.806,0
2015-01-21 09:00,2015-01-21 10:00,0.060,0.003,0.075,0.677,0
2015-01-21 10:00,2015-01-21 11:00,0.044,0,0.061,1.398,0
2015-01-21 11:00,2015-01-21 12:00,0.051,0,0.069,1.908,0
2015-01-21 12:00,2015-01-21 13:00,0.065,0,0.084,2.171,0
2015-01-21 13:00,2015-01-21 14:00,0.065,0.001,0.083,1.955,0
2015-01-21 14:00,2015-01-21 15:00,0.073,0.020,0.072,0.923,0
2015-01-21 15:00,2015-01-21 16:00,0.070,0.056,0.032,-0.943,0
2015-01-21 16:00,2015-01-21 17:00,0,0,0,-1.250,0
2015-01-21 17:00,2015-01-21 18:00,0,0,0,-1.480,0
2015-01-21 18:00,2015-01-21 19:00,0,0,0,-2.067,0
2015-01-21 19:00,2015-01-21 20:00,0,0,0,-2.099,0
2015-01-21 20:00,2015-01-21 21:00,0,0,0,-2.060,0
2015-01-21 21:00,2015-01-21 22:00,0,0,0,-2.094,0
2015-01-21 22:00,2015-01-21 23:00,0,0,0,-2.064,0
2015-01-21 23:00,2015-01-22 00:00,0,0,0,-2.127,0
2015-01-22 00:00,2015-01-22 01:00,0,0,0,-2.203,0
2015-01-22 01:00,2015-01-22 02:00,0,0,0,-2.133,0
2015-01-22 02:00,2015-01-22 03:00,0,0,0,-2.101,0
2015-01-22 03:00,2015-01-22 04:00,0,0,0,-2.123,0
2015-01-22 04:00,2015-01-22 05:00,0,0,0,-2.122,0
2015-01-22 05:00,2015-01-22 06:00,0,0,0,-2.103,0
2015-01-22 06:00,2015-01-22 07:00,0,0,0,-2.090,0
2015-01-22 07:00,2015-01-22 08:00,0.003,0.004,0.008,-1.724,0
2015-01-22 08:00,2015-01-22 09:00,0.045,0.011,0.051,-0.939,0
2015-01-22 09:00,2015-01-22 10:00,0.064,0.004,0.079,0.138,0
2015-01-22 10:00,2015-01-22 11:00,0.106,0.013,0.113,1.272,0
2015-01-22 11:00,2015-01-22 12:00,0.070,0,0.089,2.128,0
2015-01-22 12:00,2015-01-22 13:00,0.120,0.024,0.117,2.599,0
2015-01-22 13:00,2015-01-22 14:00,0.058,0.005,0.072,2.630,0
2015-01-22 14:00,2015-01-22 15:00,0.030,0.001,0.045,1.868,0
2015-01-22 15:00,2015-01-22 16:00,0.015,0.009,0.018,0.328,0
2015-01-22 16:00,2015-01-22 17:00,0,0,0,-0.181,0
2015-01-22 17:00,2015-01-22 18:00,0,0,0,-0.278,0
2015-01-22 18:00,2015-01-22 19:00,0,0,0,-0.525,0
2015-01-22 19:00,2015-01-22 20:00,0,0,0,-0.822,0
2015-01-22 20:00,2015-01-22 21:00,0,0,0,-1.043,0
2015-01-22 21:00,2015-01-22 22:00,0,0,0,-1.224,0
2015-01-22 22:00,2015-01-22 23:00,0,0,0,-1.346,0
2015-01-22 23:00,2015-01-23 00:00,0,0,0,-1.460,0
2015-01-23 00:00,2015-01-23 01:00,0,0,0,-1.580,0
2015-01-23 01:00,2015-01-23 02:00,0,0,0,-1.666,0
2015-01-23 02:00,2015-01-23 03:00,0,0,0,-1.804,0
2015-01-23 03:00,2015-01-23 04:00,0,0,0,-1.957,0
2015-01-23 04:00,2015-01-23 05:00,0,0,0,-2.140,0
2015-01-23 05:00,2015-01-23 06:00,0,0,0,-2.247,0
2015-01-23 06:00,2015-01-23 07:00,0,0,0,-2.343,0
2015-01-23 07:00,2015-01-23 08:00,0.003,0.003,0.008,-2.015,0
2015-01-23 08:00,2015-01-23 09:00,0.038,0.007,0.047,-1.143,0
2015-01-23 09:00,2015-01-23 10:00,0.045,0,0.063,-0.352,0
2015-01-23 10:00,2015-01-23 11:00,0.032,0,0.048,0.353,0
2015-01-23 11:00,2015-01-23 12:00,0.038,0,0.054,0.763,0
2015-01-23 12:00,2015-01-23 13:00,0.037,0,0.053,0.963,0
2015-01-23 13:00,2015-01-23 14:00,0.030,0,0.046,0.942,0
2015-01-23 14:00,2015-01-23 15:00,0.023,0,0.038,0.381,0
2015-01-23 15:00,2015-01-23 16:00,0.005,0,0.014,-1.105,0
2015-01-23 16:00,2015-01-23 17:00,0,0,0,-1.753,0
2015-01-23 17:00,2015-01-23 18:00,0,0,0,-2.053,0
2015-01-23 18:00,2015-01-23 19:00,0,0,0,-2.343,0
2015-01-23 19:00,2015-01-23 20:00,0,0,0,-2.666,0
2015-01-23 20:00,2015-01-23 21:00,0,0,0,-3.028,0
2015-01-23 21:00,2015-01-23 22:00,0,0,0,-3.288,0
2015-01-23 22:00,2015-01-23 23:00,0,0,0,-3.467,0
2015-01-23 23:00,2015-01-24 00:00,0,0,0,-3.477,0
2015-01-24 00:00,2015-01-24 01:00,0,0,0,-3.434,0
2015-01-24 01:00,2015-01-24 02:00,0,0,0,-3.351,0
2015-01-24 02:00,2015-01-24 03:00,0,0,0,-3.274,0
2015-01-24 03:00,2015-01-24 04:00,0,0,0,-3.267,0
2015-01-24 04:00,2015-01-24 05:00,0,0,0,-3.488,0
2015-01-24 05:00,2015-01-24 06:00,0,0,0,-3.840,0
2015-01-24 06:00,2015-01-24 07:00,0,0,0,-4.046,0
2015-01-24 07:00,2015-01-24 08:00,0.002,0.003,0.008,-3.287,0
2015-01-24 08:00,2015-01-24 09:00,0.038,0.006,0.048,-1.562,0
2015-01-24 09:00,2015-01-24 10:00,0.045,0,0.063,-0.291,0
2015-01-24 10:00,2015-01-24 11:00,0.034,0,0.050,0.627,0
2015-01-24 11:00,2015-01-24 12:00,0.040,0,0.056,1.124,0
2015-01-24 12:00,2015-01-24 13:00,0.060,0,0.078,1.322,0
2015-01-24 13:00,2015-01-24 14:00,0.046,0,0.064,1.041,0
2015-01-24 14:00,2015-01-24 15:00,0.022,0,0.036,0.183,0
2015-01-24 15:00,2015-01-24 16:00,0.006,0,0.015,-1.303,0
2015-01-24 16:00,2015-01-24 17:00,0,0,0,-1.565,0
2015-01-24 17:00,2015-01-24 18:00,0,0,0,-1.619,0
2015-01-24 18:00,2015-01-24 19:00,0,0,0,-2.004,0
2015-01-24 19:00,2015-01-24 20:00,0,0,0,-2.348,0
2015-01-24 20:00,2015-01-24 21:00,0,0,0,-2.719,0
2015-01-24 21:00,2015-01-24 22:00,0,0,0,-2.969,0
2015-01-24 22:00,2015-01-24 23:00,0,0,0,-3.114,0
2015-01-24 23:00,2015-01-25 00:00,0,0,0,-3.102,0
2015-01-25 00:00,2015-01-25 01:00,0,0,0,-2.941,0
2015-01-25 01:00,2015-01-25 02:00,0,0,0,-2.586,0
2015-01-25 02:00,2015-01-25 03:00,0,0,0,-2.095,0
2015-01-25 03:00,2015-01-25 04:00,0,0,0,-1.768,0
2015-01-25 04:00,2015-01-25 05:00,0,0,0,-1.665,0
2015-01-25 05:00,2015-01-25 06:00,0,0,0,-1.745,0
2015-01-25 06:00,2015-01-25 07:00,0,0,0,-2.014,0
2015-01-25 07:00,2015-01-25 08:00,0.039,0.045,0.010,-1.852,0
2015-01-25 08:00,2015-01-25 09:00,0.101,0.076,0.044,-0.768,0
2015-01-25 09:00,2015-01-25 10:00,0.052,0.002,0.068,0.559,0
2015-01-25 10:00,2015-01-25 11:00,0.058,0,0.076,1.302,0
2015-01-25 11:00,2015-01-25 12:00,0.076,0,0.095,1.530,0
2015-01-25 12:00,2015-01-25 13:00,0.123,0.017,0.127,1.487,0
2015-01-25 13:00,2015-01-25 14:00,0.079,0.013,0.085,1.218,0
2015-01-25 14:00,2015-01-25 15:00,0.046,0.009,0.055,0.600,0
2015-01-25 15:00,2015-01-25 16:00,0.053,0.036,0.035,-0.661,0
2015-01-25 16:00,2015-01-25 17:00,0,0,0,-1.149,0
2015-01-25 17:00,2015-01-25 18:00,0,0,0,-1.135,0
2015-01-25 18:00,2015-01-25 19:00,0,0,0,-1.075,0
2015-01-25 19:00,2015-01-25 20:00,0,0,0,-1.013,0
2015-01-25 20:00,2015-01-25 21:00,0,0,0,-1.024,0
2015-01-25 21:00,2015-01-25 22:00,0,0,0,-1.143,0
2015-01-25 22:00,2015-01-25 23:00,0,0,0,-1.351,0
2015-01-25 23:00,2015-01-26 00:00,0,0,0,-1.563,0
2015-01-26 00:00,2015-01-26 01:00,0,0,0,-1.710,0
2015-01-26 01:00,2015-01-26 02:00,0,0,0,-1.955,0
2015-01-26 02:00,2015-01-26 03:00,0,0,0,-2.258,0
2015-01-26 03:00,2015-01-26 04:00,0,0,0,-2.471,0
2015-01-26 04:00,2015-01-26 05:00,0,0,0,-2.628,0
2015-01-26 05:00,2015-01-26 06:00,0,0,0,-2.799,0
2015-01-26 06:00,2015-01-26 07:00,0,0,0,-2.989,0
2015-01-26 07:00,2015-01-26 08:00,0.005,0.005,0.009,-2.432,0
2015-01-26 08:00,2015-01-26 09:00,0.075,0.032,0.060,-0.997,0
2015-01-26 09:00,2015-01-26 10:00,0.075,0.025,0.068,0.404,0
2015-01-26 10:00,2015-01-26 11:00,0.061,0.003,0.077,1.344,0
2015-01-26 11:00,2015-01-26 12:00,0.114,0.005,0.130,1.862,0
2015-01-26 12:00,2015-01-26 13:00,0.095,0.007,0.108,2.065,0
2015-01-26 13:00,2015-01-26 14:00,0.117,0.016,0.122,1.819,0
2015-01-26 14:00,2015-01-26 15:00,0.061,0.005,0.074,1.104,0
2015-01-26 15:00,2015-01-26 16:00,0.015,0.002,0.026,-0.225,0
2015-01-26 16:00,2015-01-26 17:00,0,0,0,-0.753,0
2015-01-26 17:00,2015-01-26 18:00,0,0,0,-0.837,0
2015-01-26 18:00,2015-01-26 19:00,0,0,0,-0.943,0
2015-01-26 19:00,2015-01-26 20:00,0,0,0,-1.062,0
2015-01-26 20:00,2015-01-26 21:00,0,0,0,-1.145,0
2015-01-26 21:00,2015-01-26 22:00,0,0,0,-1.195,0
2015-01-26 22:00,2015-01-26 23:00,0,0,0,-1.238,0
2015-01-26 23:00,2015-01-27 00:00,0,0,0,-1.118,0
2015-01-27 00:00,2015-01-27 01:00,0,0,0,-0.962,0
2015-01-27 01:00,2015-01-27 02:00,0,0,0,-0.649,0
2015-01-27 02:00,2015-01-27 03:00,0,0,0,-0.450,0
2015-01-27 03:00,2015-01-27 04:00,0,0,0,-0.360,0
2015-01-27 04:00,2015-01-27 05:00,0,0,0,-0.358,0
2015-01-27 05:00,2015-01-27 06:00,0,0,0,-0.279,0
2015-01-27 06:00,2015-01-27 07:00,0,0,0,-0.232,0
2015-01-27 07:00,2015-01-27 08:00,0,0.001,0.003,-0.081,0
2015-01-27 08:00,2015-01-27 09:00,0.016,0.002,0.027,0.407,0
2015-01-27 09:00,2015-01-27 10:00,0.098,0.043,0.075,0.889,0
2015-01-27 10:00,2015-01-27 11:00,0.050,0.001,0.067,1.221,0
2015-01-27 11:00,2015-01-27 12:00,0.030,0,0.046,1.510,0
2015-01-27 12:00,2015-01-27 13:00,0.027,0,0.042,1.541,0
2015-01-27 13:00,2015-01-27 14:00,0.047,0.001,0.063,1.177,0
2015-01-27 14:00,2015-01-27 15:00,0.141,0.088,0.073,0.695,0
2015-01-27 15:00,2015-01-27 16:00,0.139,0.110,0.049,0.016,0
2015-01-27 16:00,2015-01-27 17:00,0,0,0,-0.466,0
2015-01-27 17:00,2015-01-27 18:00,0,0,0,-0.671,0
2015-01-27 18:00,2015-01-27 19:00,0,0,0,-0.775,0
2015-01-27 19:00,2015-01-27 20:00,0,0,0,-0.810,0
2015-01-27 20:00,2015-01-27 21:00,0,0,0,-0.918,0
2015-01-27 21:00,2015-01-27 22:00,0,0,0,-1.114,0
2015-01-27 22:00,2015-01-27 23:00,0,0,0,-1.276,0
2015-01-27 23:00,2015-01-28 00:00,0,0,0,-1.440,0
2015-01-28 00:00,2015-01-28 01:00,0,0,0,-1.534,0
2015-01-28 01:00,2015-01-28 02:00,0,0,0,-1.649,0
2015-01-28 02:00,2015-01-28 03:00,0,0,0,-1.862,0
2015-01-28 03:00,2015-01-28 04:00,0,0,0,-2.040,0
2015-01-28 04:00,2015-01-28 05:00,0,0,0,-2.204,0
2015-01-28 05:00,2015-01-28 06:00,0,0,0,-2.308,0
2015-01-28 06:00,2015-01-28 07:00,0,0,0,-2.326,0
2015-01-28 07:00,2015-01-28 08:00,0,0,0.002,-1.720,0
2015-01-28 08:00,2015-01-28 09:00,0.013,0,0.026,-0.533,0
2015-01-28 09:00,2015-01-28 10:00,0.036,0.001,0.052,0.595,0
2015-01-28 10:00,2015-01-28 11:00,0.062,0.003,0.078,1.385,0
2015-01-28 11:00,2015-01-28 12:00,0.060,0.001,0.077,1.802,0
2015-01-28 12:00,2015-01-28 13:00,0.081,0.003,0.098,1.989,0
2015-01-28 13:00,2015-01-28 14:00,0.112,0.012,0.121,1.876,0
2015-01-28 14:00,2015-01-28 15:00,0.094,0.030,0.084,1.310,0
2015-01-28 15:00,2015-01-28 16:00,0.038,0.014,0.040,-0.355,0
2015-01-28 16:00,2015-01-28 17:00,0,0,0,-1.575,0
2015-01-28 17:00,2015-01-28 18:00,0,0,0,-1.868,0
2015-01-28 18:00,2015-01-28 19:00,0,0,0,-1.891,0
2015-01-28 19:00,2015-01-28 20:00,0,0,0,-1.785,0
2015-01-28 20:00,2015-01-28 21:00,0,0,0,-1.337,0
2015-01-28 21:00,2015-01-28 22:00,0,0,0,-0.759,0
2015-01-28 22:00,2015-01-28 23:00,0,0,0,-0.389,0
2015-01-28 23:00,2015-01-29 00:00,0,0,0,-0.121,0
2015-01-29 00:00,2015-01-29 01:00,0,0,0,0.128,0
2015-01-29 01:00,2015-01-29 02:00,0,0,0,0.130,0
2015-01-29 02:00,2015-01-29 03:00,0,0,0,-0.340,0
2015-01-29 03:00,2015-01-29 04:00,0,0,0,-1.071,0
2015-01-29 04:00,2015-01-29 05:00,0,0,0,-1.785,0
2015-01-29 05:00,2015-01-29 06:00,0,0,0,-2.755,0
2015-01-29 06:00,2015-01-29 07:00,0,0,0,-3.220,0
2015-01-29 07:00,2015-01-29 08:00,0.021,0.023,0.012,-2.661,0
2015-01-29 08:00,2015-01-29 09:00,0.184,0.139,0.065,-1.061,0
2015-01-29 09:00,2015-01-29 10:00,0.268,0.167,0.124,0.628,0
2015-01-29 10:00,2015-01-29 11:00,0.226,0.089,0.160,1.737,0
2015-01-29 11:00,2015-01-29 12:00,0.178,0.034,0.166,2.299,0
2015-01-29 12:00,2015-01-29 13:00,0.185,0.040,0.167,2.470,0
2015-01-29 13:00,2015-01-29 14:00,0.131,0.042,0.110,2.234,0
2015-01-29 14:00,2015-01-29 15:00,0.150,0.062,0.109,1.558,0
2015-01-29 15:00,2015-01-29 16:00,0.141,0.116,0.046,0.521,0
2015-01-29 16:00,2015-01-29 17:00,0,0,0.001,-0.165,0
2015-01-29 17:00,2015-01-29 18:00,0,0,0,-0.369,0
2015-01-29 18:00,2015-01-29 19:00,0,0,0,-0.458,0
2015-01-29 19:00,2015-01-29 20:00,0,0,0,-0.540,0
2015-01-29 20:00,2015-01-29 21:00,0,0,0,-0.681,0
2015-01-29 21:00,2015-01-29 22:00,0,0,0,-0.621,0
2015-01-29 22:00,2015-01-29 23:00,0,0,0,-0.486,0
2015-01-29 23:00,2015-01-30 00:00,0,0,0,-0.489,0
2015-01-30 00:00,2015-01-30 01:00,0,0,0,-0.535,0
2015-01-30 01:00,2015-01-30 02:00,0,0,0,-0.540,0
2015-01-30 02:00,2015-01-30 03:00,0,0,0,-0.407,0
2015-01-30 03:00,2015-01-30 04:00,0,0,0,-0.276,0
2015-01-30 04:00,2015-01-30 05:00,0,0,0,-0.109,0
2015-01-30 05:00,2015-01-30 06:00,0,0,0,-0.472,0
2015-01-30 06:00,2015-01-30 07:00,0,0,0,-1.151,0
2015-01-30 07:00,2015-01-30 08:00,0.006,0.005,0.011,-1.753,0
2015-01-30 08:00,2015-01-30 09:00,0.040,0.008,0.047,-1.866,0
2015-01-30 09:00,2015-01-30 10:00,0.068,0.002,0.084,-1.574,0
2015-01-30 10:00,2015-01-30 11:00,0.113,0.004,0.127,-1.125,0
2015-01-30 11:00,2015-01-30 12:00,0.144,0.013,0.150,-0.747,0
2015-01-30 12:00,2015-01-30 13:00,0.124,0.006,0.137,-0.516,0
2015-01-30 13:00,2015-01-30 14:00,0.104,0.006,0.118,-0.513,0
2015-01-30 14:00,2015-01-30 15:00,0.095,0.021,0.094,-1.027,0
2015-01-30 15:00,2015-01-30 16:00,0.028,0.007,0.035,-2.549,0
2015-01-30 16:00,2015-01-30 17:00,0,0,0.001,-3.955,0
2015-01-30 17:00,2015-01-30 18:00,0,0,0,-4.373,0
2015-01-30 18:00,2015-01-30 19:00,0,0,0,-4.706,0
2015-01-30 19:00,2015-01-30 20:00,0,0,0,-4.913,0
2015-01-30 20:00,2015-01-30 21:00,0,0,0,-5.103,0
2015-01-30 21:00,2015-01-30 22:00,0,0,0,-5.020,0
2015-01-30 22:00,2015-01-30 23:00,0,0,0,-4.884,0
2015-01-30 23:00,2015-01-31 00:00,0,0,0,-5.076,0
2015-01-31 00:00,2015-01-31 01:00,0,0,0,-5.459,0
2015-01-31 01:00,2015-01-31 02:00,0,0,0,-5.801,0
2015-01-31 02:00,2015-01-31 03:00,0,0,0,-5.933,0
2015-01-31 03:00,2015-01-31 04:00,0,0,0,-5.612,0
2015-01-31 04:00,2015-01-31 05:00,0,0,0,-5.035,0
2015-01-31 05:00,2015-01-31 06:00,0,0,0,-4.290,0
2015-01-31 06:00,2015-01-31 07:00,0,0,0,-3.610,0
2015-01-31 07:00,2015-01-31 08:00,0,0,0.004,-2.843,0
2015-01-31 08:00,2015-01-31 09:00,0.032,0.003,0.044,-1.747,0
